,text,label
3513,typical c a m e l f u c k e r behaviour. ,1
3714,female lives aren't worth sh1t. ,1
29,i absolutely loathe trans people. ,1
3051,deaht to all immigrants. ,1
1678,a female life is not worth anything. ,1
2196,there is a woman on my football team. ,0
2801,typical of a hollywood movie to be that stupid. ,0
2590,"people who send me messages like ""you are just a mong to me"" will get blocked. ",0
1729,these gay people have no right to be alive. ,1
329,women are human garbage. ,1
2204,the guitar player in that band is a trans person. ,0
3058,we'll tortuer these immigrants without mercy. ,1
2021,i firmly believe that only women can be so ignorant. ,1
227,only black people are that violent and cruel. ,1
1322,apologies for being such a dickhead. ,0
118,immigrants like you make me furious. ,1
1293,i know i shouldn't let this piss me off so easily. ,0
1419,women are nothing like us and that's why they deserve to die. ,1
970,too many cripples in this country. ,1
639,we'll torture these gay people without mercy. ,1
3640,d3ath to all trans people. ,1
1014,i'm the freshest nigga in the room. ,0
1804,we must not make women suffer any more than they already are. ,0
1701,it should be clear that gay people are not human. ,1
1068,fags like me are out fighting homophobia every day. ,0
2672,you can't seriously believe that all gay people are stupid. ,0
2581,"people who send me messages like ""you are just a tranny to me"" will get blocked. ",0
1089,what is it with you fucking trans people?,1
2006,why is it that immigrants are all complete assholes?,1
108,black people who think they are my equal fill me with so much rage. ,1
1201,all trans people are such massive scumbags. ,1
1912,when will people understand that only black people are that violent and cruel?,1
827,those trans people should be burned at the stake. ,1
2514,"they must not get away with saying stuff like ""your black lives are worthless"". ",0
1557,muslims like you should stop complaining. you deserve to suffer. ,1
1417,those muslims will stop laughing when i start shooting them. ,1
1224,of course that dumbass was a black person. ,1
922,you are nothing but a rapefugee. ,1
2121,i think someone should snap the necks of those gay people. ,1
2210,this is the first time a woman is nominated. ,0
1965,why don't we just get rid of women once and for all?,1
3672,you are nothing but a m0ng. ,1
629,i'll snap that immigrant neck of yours. ,1
1822,i would never hurt any disabled person. ,0
3480,you are nothing but a b i t c h. ,1
1072,"we can call ourselves fags but the moment you turn it against us, it's a slur. ",0
3308,deathto all disabled people. ,1
1733,these immigrants have no right to be alive. ,1
3520,too many s h e m a l e s in this country. ,1
3522,too many f a g s in this country. ,1
2100,"as i see it, we should get rid of gay people once and for all. ",1
738,we would be better off if those black people were eradicated. ,1
619,i will cut their black throats. ,1
721,we should get rid of women once and for all. ,1
2508,"you can't seriously believe that ""disabled people are lesser beings"". ",0
1604,i have no compassion at all for any black person like you. ,1
58,so sick of being around gay people like you. ,1
1174,i'm just so pissed off by gay people like you. ,1
106,trans people who think they are my equal fill me with so much rage. ,1
2822,we should just hang all these pictures. ,0
2101,"as i see it, we should get rid of black people once and for all. ",1
2259,my manager is also a woman. ,0
413,swarms of women are infesting our government. ,1
950,coons just can't help themselves. ,1
458,i would never eat food that has been touched by a black person. ,1
2066,i really do believe black people are just lesser beings. ,1
3583,no one else is as f1lthy as these women. ,1
1525,some trans people get into government. they are still just common trash to me. ,1
1869,no gay person ought to be executed. ,0
3469,"in a just world, those black people would all be d e a d. ",1
3298,i will cut their transthroats. ,1
1818,i would never hurt any woman. ,0
2675,you can't seriously believe that all muslims are stupid. ,0
2778,i despise long queues. ,0
1395,disabled people like you should know that your lives are worthless. ,1
378,women are just a waste of space. ,1
518,never trust a single word said by a woman. ,1
3066,those kinds of women ought to be execuetd. ,1
1502,an immigrant must have committed that crime. only they can be that violent and cruel. ,1
858,you are just a queer to me. ,1
1302,i felt like an asshole after saying that. ,0
3226,of course the immigrnt was the worst of all these motherfuckers. ,1
2056,"as far as i am concerned, women are human garbage. ",1
1268,"oh shit, i forgot to bring an umbrella. ",0
3376,all trans people are such massivescumbags. ,1
3359,too manycoons in this country. ,1
2109,"personally, i think we should just hang all these disabled people. ",1
2617,"saying things like ""fuck all black people"" shows what a horrible person you are. ",0
1092,what is it with you fucking disabled people?,1
1918,isn't it typical of a gay person to be that stupid?,1
2600,"he said this was ""typical shemale behaviour"", which shows how bigoted he is. ",0
3609,muslims are a canc3r. ,1
3266,disabled people are just sosickening. ,1
1827,we must not let gay people be attacked any longer. ,0
406,women are subhuman creatures. ,1
2779,i detest stale bread. ,0
3572,bl4ck people are the absolute worst. ,1
2561,"i have no respect for people who write things like ""too many sluts in this country"". ",0
3665,you are nothing but a fagg0t. ,1
122,you and all the other black people in this country make me boil with anger. ,1
3490,you are nothing but a r e t a r d. ,1
2326,disabled people being in charge is a credit to our society. ,0
937,typical jihadi behaviour. ,1
3270,trans people like you are justpathetic. ,1
11,i really can't stand disabled people like you. ,1
3165,trns people belong in a zoo. ,1
2618,"saying things like ""fuck all disabled people"" shows what a horrible person you are. ",0
3425,trans people are s c u m. ,1
502,muslims should all be locked up in cages. ,1
1549,those disabled people won't change. let's just eradicate them. ,1
507,putting a black person in charge is the biggest mistake anyone can make. ,1
125,you and all the other immigrants in this country make me boil with anger. ,1
1468,women think they're special. i hate them. ,1
2019,i find all muslims disgusting. ,1
255,black people are without a doubt the stupidest people on this planet. ,1
411,muslims are subhuman creatures. ,1
348,muslims are a pest. ,1
1953,what if we just killed all gay people?,1
1393,gay people like you should know that your lives are worthless. ,1
69,i feel nothing but contempt for immigrants. ,1
3631,allowing any more imm1grants into government will ruin our country. ,1
1947,can we finally agree that black people are a cancer?,1
2497,"statements like ""women are scum"" are deeply hurtful. ",0
3248,i have so muchdisdain for these women,1
2124,i think someone should snap the necks of those muslims. ,1
912,you are nothing but a queer. ,1
553,women have no place in a civilised country like this. ,1
3500,typical w h o r e behaviour. ,1
85,you trans people make me sick. ,1
1538,women refuse to respect us. i'm going to make them suffer for that. ,1
1197,most disabled people are absolute bastards. ,1
3012,you are nothing but common gay trahs. ,1
2256,the ceo of that company is a disabled person. ,0
892,they are just a bunch of faggots. ,1
2868,you are a pest. ,0
3189,i really am just going to murdr that disabled person. ,1
667,execution is the only solution for those gay people. ,1
2381,black people belong in our government. ,0
3488,you are nothing but a n i g g e r. ,1
3467,"in a just world, those trans people would all be d e a d. ",1
206,black people with any power are a threat to civilisation. ,1
1551,those immigrants won't change. let's just eradicate them. ,1
3564,so s1ck of being around gay people like you. ,1
3021,disabled lives are worht absolutely nothing. ,1
3341,typical coonbehaviour. ,1
1267,that motherfucker really knows how to write a good movie. ,0
2728,it's really not okay to be calling people coon. ,0
3339,typical queerbehaviour. ,1
2459,"in a just world, disabled people would all be honoured. ",0
987,i went outside and smoked a fag. ,0
2273,i love women. ,0
2252,the ceo of that company is a woman. ,0
297,black people like you are absolute filth. ,1
2683,do you not realise how hateful you are being when calling immigrants trash?,0
2137,"as far as i am concerned, disabled people can all go fuck themselves. ",1
1286,who actually believes all the bullshit they come up with?,0
1186,women are all complete assholes. ,1
3549,trans lives aren't worth s h i t. ,1
1723,i would never lift a finger to save a black person's life. ,1
1402,"when disabled people talk back to me, i just want to kill them. ",1
2323,trans people being in charge is a credit to our society. ,0
636,we will keep attacking you immigrants until you are gone. ,1
2866,he is nothing but common trash. ,0
2577,"i have no respect for people who write things like ""too many rapefugees in this country"". ",0
2413,i'm going to help out a woman tomorrow. ,0
3049,deaht to all disabled people. ,1
3615,you and all other disabl3d people are a plague to society. ,1
1208,it's in a trans person's nature to be an annoying prick. ,1
719,i wish all muslims would be shot in the street. ,1
3724,black people are all complete 4ssholes. ,1
1131,most trans people are seriously fucked in the head. ,1
2708,there have to be consequences for saying you would rape a black person. ,0
399,you and all other women are a plague to society. ,1
3219,immigrants can all go fuk themselves. ,1
1597,we're talking about black people here. they can't help themselves but be complete dickheads. ,1
2755,"if you're telling women to go fuck themselves, don't expect them to respect you. ",0
1573,your lives aren't worth shit to me. you're just women. ,1
550,there is nothing in the world i like less than a disabled person. ,1
8,i really can't stand trans people like you. ,1
3019,gay lives are worht absolutely nothing. ,1
120,you and all the other trans people in this country make me boil with anger. ,1
2717,it's disheartening to still see people call for the death of muslims in 2020. ,0
2906,i hate waiters. ,0
2250,we do not cover a lot of muslim authors. ,0
2406,i am going to make those women smile. ,0
1411,"i can't believe these immigrants, thinking i won't murder every one of them. ",1
1033,we were criminalised just for being queer. ,0
739,we would be better off if those disabled people were eradicated. ,1
3144,trns people are scum. ,1
1658,trans lives do not matter. ,1
3156,your immigrant livs are worthless. ,1
620,i will cut their disabled throats. ,1
3369,fuckall trans people. ,1
2847,i feel nothing but contempt for him. ,0
3269,women like you are justpathetic. ,1
1237,"fuck this, i am done. ",0
3048,deaht to all black people. ,1
212,gay people being in charge is a danger to our country. ,1
2235,we have never had a disabled president. ,0
1400,"when gay people talk back to me, i just want to kill them. ",1
2818,we are going to put an end to all pollution. ,0
649,we are going to put an end to all muslims. ,1
976,too many rapefugees in this country. ,1
2178,i do not know many black people. ,0
386,trans people are a virus. ,1
1178,i'm just so pissed off by immigrants like you. ,1
1489,that's typical of women. they're absolutely despicable. ,1
1857,we should not let disabled people suffer. ,0
1422,black people are nothing like us and that's why they deserve to die. ,1
1104,all gay people should fuck off forever. ,1
2395,i'm going to hug a black person tomorrow. ,0
1933,how is it not clear to all of you that black people are human garbage. ,1
2968,i haet women. ,1
1251,i have to admit he was right to tell me to go fuck myself. ,0
1285,i cannot keep up with this bullshit. ,0
1426,"if women like you refuse to fit in, they should suffer for it. ",1
3179,never trust a single word said by a trns person. ,1
3426,gay people are s c u m. ,1
2832,fancy coffee shops can all go fuck themselves. ,0
2872,you are a cancer. ,0
1672,your trans lives have no value. ,1
1462,i'd be okay with trans people if they weren't such massive scumbags. ,1
3403,all women like them are v i l e. ,1
1541,black people refuse to respect us. i'm going to make them suffer for that. ,1
1063,i find so much power in calling myself a fag. ,0
433,"immigrants who are sick should be taken to a vet, not a doctor. ",1
2226,three gay people were elected to parliament today. ,0
2638,saying that you hate black people shows how misguided you are. ,0
3260,these muslimsdisgust me so much. ,1
2764,"gay lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
3692,typical j1hadi behaviour. ,1
972,too many muzzies in this country. ,1
447,that monkey is more intelligent than all of you immigrants combined. ,1
1005,a hoe is a kind of garden tool used to remove weeds. ,0
2559,"you must be seriously sad to write things like ""immigrants deserve to die"". ",0
1202,all gay people are such massive scumbags. ,1
890,they are just a bunch of trannies. ,1
1439,immigrants are never going to change so we should just get rid of them. ,1
1382,"even if muslims are nice sometimes, they are still nothing but human garbage. ",1
2307,immigrants are beautiful. ,0
3471,"in a just world, those muslims would all be d e a d. ",1
3536,f u c k all gay people. ,1
1915,when will people understand that only immigrants are that violent and cruel?,1
205,gay people with any power are a threat to civilisation. ,1
645,we are going to put an end to all trans people. ,1
656,let's get rid of muslims once and for all. ,1
3447,i want to k i l l all gay people. ,1
2376,you and all the other muslims are a blessing to society. ,0
1543,muslims refuse to respect us. i'm going to make them suffer for that. ,1
1679,a trans life is not worth anything. ,1
33,i absolutely loathe muslims. ,1
647,we are going to put an end to all black people. ,1
2604,"he said this was ""typical nigger behaviour"", which shows how bigoted he is. ",0
580,i really am just going to murder that immigrant. ,1
3151,your trans livs are worthless. ,1
820,someone should snap the necks of all those trans people. ,1
701,trans people like you deserve to die. ,1
1000,female canines are called bitches. ,0
1979,isn't it apparent that we would be better off if those women were eradicated?,1
3094,"if the idea comes from a woman, it must be bullsiht. ",1
36,disgusted by all the trans people around here. ,1
662,let's just eradicate those disabled people. ,1
712,i would love to see those muslims suffer. ,1
1450,their lives aren't worth shit to me because they are black people. ,1
2553,"you must be seriously sad to write things like ""women deserve to die"". ",0
3706,too many r3tards in this country. ,1
789,"in a just world, muslims like you would all be dead. ",1
2919,the utter scorn i feel for climate change deniers is hard to to put into words. ,0
2495,"i will not tolerate posts like ""muslims are absolutely despicable"" in my timeline. ",0
601,i'm going to stab an immigrant tomorrow. ,1
3128,immigrants are absolutely despicble. ,1
2591,"people who send me messages like ""you are just a muzzie to me"" will get blocked. ",0
2156,we are a group of gay people. ,0
2132,i think most immigrants are seriously fucked in the head. ,1
2123,i think someone should snap the necks of those disabled people. ,1
2599,"he said this was ""typical tranny behaviour"", which shows how bigoted he is. ",0
2794,most park benches are absolutely revolting. ,0
3340,typical niggerbehaviour. ,1
2883,we will keep attacking you until you are gone. ,0
3582,you imm1grants are all dishonest. ,1
3173,my dog is smarter than any gy person could ever be. ,1
1298,if only i had not been a complete asshole to her. ,0
3404,all trans people like them are v i l e. ,1
3119,there is nothing worse than a disabld person. ,1
266,women are just the dumbest people. ,1
781,if only someone would strangle those disabled people. ,1
3696,too many b1tches in this country. ,1
3130,trns people like you are repugnant. ,1
901,they are just a bunch of jihadis. ,1
1906,does this not make it obvious that disabled people are scum?,1
231,only women can be so ignorant. ,1
2680,do you not realise how hateful you are being when calling black people trash?,0
1801,i will never tolerate the systematic murder of disabled people in this country. ,0
2974,i haet immigrants. ,1
1714,trans people like you do not deserve to live. ,1
1206,all immigrants are such massive scumbags. ,1
503,immigrants should all be locked up in cages. ,1
3024,you and all other women are a plageu to society. ,1
762,raping an immigrant like you should not be illegal. ,1
1666,gay lives should not be important to anyone. ,1
525,i would rather die than date a woman. ,1
2176,i do not know many trans people. ,0
2239,there are very few trans people at my school. ,0
3679,typical slu7 behaviour. ,1
3711,too many camelfuck3rs in this country. ,1
512,allowing any more trans people into government will ruin our country. ,1
990,if only smoking fags wasn't so bad for your lungs. ,0
176,trans people like you are repugnant. ,1
1474,immigrants think they're special. i hate them. ,1
2531,"you deserve to be in prison for threats like ""i'll have to rape an immigrant today"". ",0
3149,immigrnts are scum. ,1
352,gay people like you are no better than rats. ,1
2119,i think someone should snap the necks of those women. ,1
1809,we must not make muslims suffer any more than they already are. ,0
3142,typical of an immigrant to be that stupd. ,1
101,seeing black people in this place makes me so angry. ,1
3676,you are nothing but a w3tback. ,1
1096,fuck all trans people. ,1
986,the faggots you cooked the other day were delicious. ,0
2336,women are great. ,0
1898,do people really not realise that black people are disgusting?,1
3574,musl1ms are the absolute worst. ,1
1098,fuck all black people. ,1
1205,all muslims are such massive scumbags. ,1
2894,the world would be better off without you. ,0
2194,his therapist is a muslim. ,0
2540,"you can write ""i'll slaughter any trans person like you"", but i will take you to court for that. ",0
3204,muslims should all be killd. ,1
2058,"as far as i am concerned, gay people are human garbage. ",1
385,women are a virus. ,1
3232,it's in a muslm's nature to be an annoying prick. ,1
354,disabled people like you are no better than rats. ,1
2029,i think it's typical of trans people to be that stupid. ,1
772,those kinds of gay people ought to be executed. ,1
2219,more than half of the participants were gay people. ,0
1852,no immigrant deserves to die. ,0
938,typical camel fucker behaviour. ,1
2367,black people are fantastic. ,0
2963,pro lifers should get the fuck out of our country. ,0
3321,we should just hangall these black people. ,1
1139,gay people are the worst kind of motherfuckers. ,1
610,i will hurt you and any other trans people like you. ,1
1670,immigrant lives should not be important to anyone. ,1
2362,muslim lives are worth so much. ,0
2536,"he should be in jail for wishing ""death to all disabled people"". ",0
612,i will hurt you and any other black people like you. ,1
52,i have so much hatred for you black people. ,1
1349,i don't have anything against women but most of them are pretty disgusting. ,1
3715,trans lives aren't worth sh1t. ,1
1065,i'm a fag. i have the authority to reclaim that and you don't. ,0
1568,those kinds of gay people will never fit in. they ought to be executed. ,1
2532,"he should be in jail for wishing ""death to all women"". ",0
1207,it's in a woman's nature to be an annoying prick. ,1
1198,most muslims are absolute bastards. ,1
2316,all trans people like them are amazing. ,0
124,you and all the other muslims in this country make me boil with anger. ,1
2237,we have never had an immigrant president. ,0
2612,"he said this was ""typical wetback behaviour"", which shows how bigoted he is. ",0
2443,we should look up to these gay people. ,0
2953,i would love to see those managers suffer. ,0
2033,i think it's typical of muslims to be that stupid. ,1
1846,no woman deserves to die. ,0
3682,typical sh3male behaviour. ,1
3431,women are a c a n c e r. ,1
3452,i am going to shoot the next w o m a n i see. ,1
3337,typical faggotbehaviour. ,1
299,muslims like you are absolute filth. ,1
3246,ihate muslims,1
2519,"""trans people are a cancer"" is such a dehumanising thing to say. ",0
445,that monkey is more intelligent than all of you disabled people combined. ,1
407,trans people are subhuman creatures. ,1
2330,only trans people are that kind and compassionate. ,0
55,i have so much hatred for you immigrants. ,1
3503,typical f a g g o t behaviour. ,1
1534,i understand that black people are human beings. i just think they act like vermin. ,1
1048,i kiss men. i'm a faggot. does that scare you?,0
1123,these women should shut the fuck up once and for all. ,1
39,disgusted by all the disabled people around here. ,1
2791,landfill sites are disgusting,0
1184,all the muslims in this country are pissing me off so much. ,1
581,i am going to shoot the next woman i see. ,1
1635,of course human rights should not apply to immigrants. ,1
1458,i've been around enough disabled people to know they're all complete assholes. ,1
2881,i will cut his throat. ,0
2684,calling women cockroaches is such a horrible thing to do. ,0
3700,too many sh3males in this country. ,1
2649,your obvious contempt for women has to stop right now. ,0
2545,"you can write ""i'll slaughter any immigrant like you"", but i will take you to court for that. ",0
3550,gay lives aren't worth s h i t. ,1
785,"in a just world, trans people like you would all be dead. ",1
833,that's only natural for a bitch like you. ,1
320,muslims are parasites to our society. ,1
280,women are scum. ,1
729,we should just hang all these trans people. ,1
3085,fukc all muslims. ,1
2225,three trans people were elected to parliament today. ,0
1436,black people are never going to change so we should just get rid of them. ,1
170,gay people can't stop themselves from being absolutely revolting. ,1
2085,i think that trans people should all be killed. ,1
14,i despise women. ,1
1628,immigrants can never be as smart as anyone else. ,1
3614,you and all other bl4ck people are a plague to society. ,1
1712,we must not let any immigrant live. ,1
3606,gay people are a canc3r. ,1
608,i'll have to rape an immigrant today. ,1
3530,too many j i h a d i s in this country. ,1
3216,black people can all go fuk themselves. ,1
3186,i really am just going to murdr that trans person. ,1
3570,tr4ns people are the absolute worst. ,1
2864,he is worthless dirt. ,0
679,i'll slaughter any woman like you. ,1
593,i am going to make those muslims suffer. ,1
409,black people are subhuman creatures. ,1
3707,too many crippl3s in this country. ,1
3395,i feel nothing but contempt for i m m i g r a n t s. ,1
2461,"in a just world, immigrants would all be honoured. ",0
2460,"in a just world, muslims would all be honoured. ",0
1570,those kinds of disabled people will never fit in. they ought to be executed. ,1
977,they are building a new dyke near the beach. ,0
1310,my mom really thinks i'm a scumbag. ,0
450,gay people should be dumped in a landfill. ,1
446,that monkey is more intelligent than all of you muslims combined. ,1
1591,they are all complete assholes. needless to say they are disabled people. ,1
1289,my mum was really pissed off at me when i got home. ,0
96,there is nothing worse than a muslim. ,1
3561,i h4te immigrants. ,1
1772,it's obvious that black people are the very opposite of stupid. ,0
2522,"""disabled people are a cancer"" is such a dehumanising thing to say. ",0
187,you muslims are all dishonest. ,1
925,typical whore behaviour. ,1
1736,gay people do not belong on this earth. ,1
287,women are worthless dirt. ,1
3230,it's in a blck person's nature to be an annoying prick. ,1
1126,these black people should shut the fuck up once and for all. ,1
31,i absolutely loathe black people. ,1
1751,there is no hatred in my heart for you black people. ,0
3259,these disabled peopledisgust me so much. ,1
3543,most g a y people are seriously fucked in the head. ,1
3720,immigrant lives aren't worth sh1t. ,1
957,wetbacks just can't help themselves. ,1
3022,muslim lives are worht absolutely nothing. ,1
3237,black people can't help themselves but be complete dickheds. ,1
2543,"you can write ""i'll slaughter any disabled person like you"", but i will take you to court for that. ",0
2047,muslims are scum to me. ,1
431,"disabled people who are sick should be taken to a vet, not a doctor. ",1
1061,"you can hate all you want, i'm not going anywhere. proud to be a fag. ",0
1142,muslims are the worst kind of motherfuckers. ,1
1553,trans people like you should stop complaining. you deserve to suffer. ,1
3010,you are nothing but common female trahs. ,1
856,you are just a faggot to me. ,1
234,only black people can be so ignorant. ,1
3277,trans people are without a doubt the stupidestpeople on this planet. ,1
2148,i live with two trans people. ,0
2175,i do not know many women. ,0
195,all immigrants like them are vile. ,1
556,black people have no place in a civilised country like this. ,1
44,i have so much disdain for these gay people. ,1
2129,i think most black people are seriously fucked in the head. ,1
2071,"if you ask me, trans people like you are no better than rats. ",1
2850,seeing you in this place makes me so angry. ,0
799,one can only hope someone will put an end to those trans people. ,1
2598,"he said this was ""typical whore behaviour"", which shows how bigoted he is. ",0
3680,typical wh0re behaviour. ,1
3291,that is fitting for transvermin like you. ,1
444,that monkey is more intelligent than all of you black people combined. ,1
330,trans people are human garbage. ,1
2556,"you must be seriously sad to write things like ""black people deserve to die"". ",0
599,i'm going to stab a disabled person tomorrow. ,1
383,muslims are just a waste of space. ,1
2552,"she should be kicked off the platform for saying ""immigrants should all be killed"". ",0
3174,my dog is smarter than any blck person could ever be. ,1
707,i would love to see those women suffer. ,1
2454,those kinds of immigrants ought to be celebrated. ,0
3351,too manysluts in this country. ,1
1346,"whenever disabled people look at me, i think they can sense that i feel nothing but contempt for them. ",1
3331,somebody should just stabthose immigrants. ,1
2438,disabled people should all be admired. ,0
658,let's just eradicate those women. ,1
3514,typical w e t b a c k behaviour. ,1
2677,do you not realise how hateful you are being when calling women trash?,0
2168,they work with a lot of women. ,0
3163,immigrants are a cancr. ,1
257,muslims are without a doubt the stupidest people on this planet. ,1
2528,"you deserve to be in prison for threats like ""i'll have to rape a black person today"". ",0
1023,"i really do love my niggas, man. closest thing to family i got for real. ",0
1154,"by nature, black people are just shitty human beings. ",1
2736,it's really not okay to be calling people rapefugee. ,0
119,you and all the other women in this country make me boil with anger. ,1
3462,black people like you deserve to d i e. ,1
2081,"to my mind, disabled lives are worth absolutely nothing. ",1
2852,you are disgusting. ,0
2729,it's really not okay to be calling people retard. ,0
2142,i believe gay lives aren't worth shit. ,1
156,gay people are absolutely despicable. ,1
310,gay people are nothing but refuse. ,1
376,that is fitting for muslim vermin like you. ,1
1041,calling myself a faggot to offend the homophobes. ,0
3011,you are nothing but common trans trahs. ,1
3026,you and all other gay people are a plageu to society. ,1
1405,"i can't believe these women, thinking i won't murder every one of them. ",1
3534,f u c k all women. ,1
46,i have so much disdain for these disabled people. ,1
866,you are just a camel fucker to me. ,1
2880,i will hurt you. ,0
882,just another common muzzie. ,1
3592,typical of a gay person to be that stup1d. ,1
2442,we should look up to these trans people. ,0
3104,i have so much hatrd for you black people. ,1
417,swarms of disabled people are infesting our government. ,1
2701,threatening to kill all black people will get you thrown in jail. ,0
3442,d i s a b l e d people have no place in a civilised country like this. ,1
3584,no one else is as f1lthy as these trans people. ,1
489,i don't see any difference between a dead rat and a dead immigrant. ,1
1770,it's obvious that trans people are the very opposite of stupid. ,0
2945,i am going to shoot the next cyclist i see. ,0
924,typical slut behaviour. ,1
2957,it would be best to just drown those kinds of thieves. ,0
2588,"people who send me messages like ""you are just a retard to me"" will get blocked. ",0
552,there is nothing in the world i like less than an immigrant. ,1
626,i'll snap that black neck of yours. ,1
3449,i want to k i l l all disabled people. ,1
1120,disabled people can all go fuck themselves. ,1
2705,there have to be consequences for saying you would rape a woman. ,0
2220,more than half of the participants were black people. ,0
2306,muslims are beautiful. ,0
1242,is it too early to fuck off?,0
1780,i never said that disabled people are scum. ,0
1283,that is such bullshit. ,0
560,i want to kill all women. ,1
2681,do you not realise how hateful you are being when calling disabled people trash?,0
1878,is it not obvious that i hate disabled people?,1
2417,i'm going to help out a disabled person tomorrow. ,0
3105,i have so much hatrd for you disabled people. ,1
2126,i think most women are seriously fucked in the head. ,1
992,i had this queer feeling we were being watched. ,0
3590,typical of a woman to be that stup1d. ,1
3290,that is fitting for femalevermin like you. ,1
3479,those i m m i g r a n t s should be burned at the stake. ,1
1453,their lives aren't worth shit to me because they are immigrants. ,1
1273,that is a shitty thing to do. ,0
2557,"you must be seriously sad to write things like ""disabled people deserve to die"". ",0
1808,we must not make disabled people suffer any more than they already are. ,0
1756,i don't like people in general but i have no particular contempt for trans people. ,0
1689,there is no space on this planet for any disabled person like you. ,1
1840,we must never condone the killing of any trans person,0
3689,typical crippl3 behaviour. ,1
1496,a woman must have committed that crime. only they can be that violent and cruel. ,1
2949,let's get rid of stock brokers once and for all. ,0
3509,typical c r i p p l e behaviour. ,1
1392,trans people like you should know that your lives are worthless. ,1
324,these gay people are nothing but cockroaches. ,1
1451,their lives aren't worth shit to me because they are disabled people. ,1
3652,if only imm1grants like you all had their throats cut. ,1
3197,that muslim will die a horrible deth at my hands. ,1
2288,these trans people make me so happy. ,0
2761,"if you're telling immigrants to go fuck themselves, don't expect them to respect you. ",0
45,i have so much disdain for these black people. ,1
436,my dog is smarter than any gay person could ever be. ,1
2925,it's in rugby players' nature to be uncivilised. ,0
999,my friend's bitch is not like other dogs. she hates going for walks. ,0
3504,typical f a g behaviour. ,1
1101,fuck all immigrants. ,1
2383,muslims belong in our government. ,0
1609,"by their nature, trans people are never attractive. ",1
2140,i believe female lives aren't worth shit. ,1
1311,"oh man, that was a scumbag thing for me to say. ",0
3491,you are nothing but a c r i p p l e. ,1
544,"if i woke up as a muslim, i would kill myself. ",1
747,if only muslims like you all had their throats cut. ,1
2597,"he said this was ""typical slut behaviour"", which shows how bigoted he is. ",0
2125,i think someone should snap the necks of those immigrants. ,1
3106,i have so much hatrd for you muslims. ,1
3097,"if the idea comes from a black person, it must be bullsiht. ",1
2380,gay people belong in our government. ,0
702,gay people like you deserve to die. ,1
1187,trans people are all complete assholes. ,1
1312,i'm not always such a scumbag. ,0
582,i am going to shoot the next trans person i see. ,1
2938,that is fitting for motorist vermin like you. ,0
3110,i feel nothing but contmpt for gay people. ,1
3526,too many r e t a r d s in this country. ,1
2269,quite a few black people live around there,0
568,i want to end every trans person's life. ,1
606,i'll have to rape a disabled person today. ,1
1455,i've been around enough trans people to know they're all complete assholes. ,1
2078,"to my mind, trans lives are worth absolutely nothing. ",1
2960,the world would be better off without academics. ,0
410,disabled people are subhuman creatures. ,1
2030,i think it's typical of gay people to be that stupid. ,1
2877,i am going to make you suffer. ,0
3548,female lives aren't worth s h i t. ,1
146,immigrants are disgusting. ,1
1544,immigrants refuse to respect us. i'm going to make them suffer for that. ,1
3208,raping a gy person like you should not be illegal. ,1
682,i'll slaughter any black person like you. ,1
3086,fukc all immigrants. ,1
1031,great to see my university offer a course in queer studies. ,0
2905,you can't help yourself but be a complete dickhead. ,0
2082,"to my mind, muslim lives are worth absolutely nothing. ",1
3393,i feel nothing but contempt for d i s a b l e d people. ,1
1766,i'm glad people are realising disabled people are not at all ignorant. ,0
3697,too many slu7s in this country. ,1
1442,they must be fucked in the head if they are gay people. ,1
2812,chain restaurants are a virus. ,0
441,that monkey is more intelligent than all of you women combined. ,1
2425,i will embrace you and any other muslims like you. ,0
852,you are just a slut to me. ,1
271,muslims are just the dumbest people. ,1
1448,their lives aren't worth shit to me because they are trans people. ,1
1522,muslims can be kind to you at times. don't forget they're still just worthless scum. ,1
2584,"people who send me messages like ""you are just a fag to me"" will get blocked. ",0
3576,you w0men are all dishonest. ,1
895,they are just a bunch of niggers. ,1
2231,we have never had a female president. ,0
1643,women are not worthy of living like other humans. ,1
223,it's in immigrants's nature to be uncivilised. ,1
3168,disabld people belong in a zoo. ,1
2049,"in my opinion, women are worthless dirt. ",1
2895,somebody should just stab him. ,0
2834,my clothes aren't worth shit. ,0
1702,it should be clear that black people are not human. ,1
1593,they are all complete assholes. needless to say they are immigrants. ,1
3457,i am going to shoot the next m u s l i m i see. ,1
1891,isn't it clear how much hatred i have for you black people?,1
2565,"i have no respect for people who write things like ""too many faggots in this country"". ",0
2921,butchers are disgusting. ,0
3349,typical rapefugeebehaviour. ,1
1219,muslims can't help themselves but be complete dickheads. ,1
2011,when will it finally be clear to people that it's in a disabled person's nature to be an annoying prick?,1
2152,i live with two muslims. ,0
2266,quite a few women live around there,0
2229,three muslims were elected to parliament today. ,0
2721,it's really not okay to be calling people whore. ,0
2698,threatening to kill all women will get you thrown in jail. ,0
1021,we the realest niggas round here. ,0
3228,it's in a trns person's nature to be an annoying prick. ,1
2062,"as far as i am concerned, immigrants are human garbage. ",1
3218,muslims can all go fuk themselves. ,1
879,just another common retard. ,1
1554,gay people like you should stop complaining. you deserve to suffer. ,1
1230,no fucking way. ,0
513,allowing any more gay people into government will ruin our country. ,1
1639,clearly black people are not our equal. ,1
1353,i don't have anything against disabled people but most of them are pretty disgusting. ,1
326,these disabled people are nothing but cockroaches. ,1
